body,starting_a,starting_e,host
47,0.7114307433469933,0.0828422039123935,36OphA
48,0.7175262279156878,0.0809126221073345,36OphA
49,0.7236217124843833,0.0208627033762188,36OphA
50,0.7297171970530782,0.0263245910220349,36OphA
51,0.7358126816217729,0.0478529040558734,36OphA
52,0.7419081661904683,0.0101537468306087,36OphA
53,0.7480036507591641,0.0104610213300383,36OphA
54,0.7540991353278583,0.0970686828136371,36OphA
55,0.7601946198965529,0.0995276726046572,36OphA
56,0.7662901044652485,0.0322729077655829,36OphA
57,0.7723855890339435,0.0007127631483425,36OphA
58,0.7784810736026377,0.0230000692062396,36OphA
59,0.7845765581713333,0.0510177006466136,36OphA
60,0.790672042740029,0.0102015434396808,36OphA
61,0.796767527308723,0.0970475183078257,36OphA
62,0.8028630118774183,0.0366417062336026,36OphA
63,0.8089584964461127,0.0442636775529223,36OphA
64,0.8150539810148081,0.0036169735160093,36OphA
65,0.8211494655835028,0.071400298939714,36OphA
66,0.8272449501521987,0.0422879773590138,36OphA
67,0.8333404347208934,0.070955004066195,36OphA
68,0.8394359192895885,0.0641643660226491,36OphA
69,0.8455314038582835,0.0754905287661001,36OphA
70,0.8516268884269781,0.0983176675091017,36OphA
71,0.8577223729956742,0.0647068130222131,36OphA
72,0.8638178575643687,0.0932667546339443,36OphA
73,0.8699133421330635,0.0947671860790508,36OphA
74,0.8760088267017578,0.073756969555077,36OphA
75,0.882104311270453,0.0897074376512023,36OphA
76,0.8881997958391475,0.0081382410870896,36OphA
77,0.8942952804078431,0.0402242343195868,36OphA
78,0.9003907649765384,0.0430707173294444,36OphA
79,0.9064862495452336,0.0172127968364261,36OphA
80,0.9125817341139276,0.0713293190437533,36OphA
81,0.9186772186826226,0.0776162574361601,36OphA
82,0.9247727032513176,0.0180314397097759,36OphA
83,0.9308681878200132,0.0008079997762288,36OphA
84,0.9369636723887086,0.0163811895609379,36OphA
85,0.9430591569574036,0.0307992571913835,36OphA
86,0.9491546415260976,0.0406827555285051,36OphA
87,0.9552501260947922,0.0933375302812771,36OphA
88,0.9613456106634872,0.0882261147949956,36OphA
89,0.967441095232183,0.0313972998520326,36OphA
90,0.973536579800878,0.0076998908607577,36OphA
91,0.9796320643695732,0.0894638306895154,36OphA
92,0.9857275489382672,0.0561505574599686,36OphA
93,0.9918230335069632,0.0715226608825661,36OphA
94,0.9979185180756576,0.0398078945263077,36OphA
95,1.0040140026443534,0.0123510110169721,36OphA
96,1.0101094872130478,0.0969146161481951,36OphA
97,1.0162049717817438,0.0052055685069312,36OphA
98,1.0223004563504383,0.0465815993744525,36OphA
99,1.0283959409191328,0.0988146956486577,36OphA
100,1.034491425487828,0.0128006009794448,36OphA
101,1.0405869100565237,0.0763752268452664,36OphA
2_summary,1.0405869100565237,0.0970319599268728,36OphA
3_summary,1.0405869100565237,0.0970319599268728,36OphA
4_summary,1.0405869100565237,0.0970319599268728,36OphA
5_summary,1.0405869100565237,0.0970319599268728,36OphA
6_summary,1.0405869100565237,0.0970319599268728,36OphA
7_summary,1.0405869100565237,0.0970319599268728,36OphA
8_summary,1.0405869100565237,0.0970319599268728,36OphA
9_summary,1.0405869100565237,0.0970319599268728,36OphA
10_summary,1.0405869100565237,0.0970319599268728,36OphA
11_summary,1.0405869100565237,0.0970319599268728,36OphA
12_summary,1.0405869100565237,0.0970319599268728,36OphA
13_summary,1.0405869100565237,0.0970319599268728,36OphA
14_summary,1.0405869100565237,0.0970319599268728,36OphA
15_summary,1.0405869100565237,0.0970319599268728,36OphA
16_summary,1.0405869100565237,0.0970319599268728,36OphA
17_summary,1.0405869100565237,0.0970319599268728,36OphA
18_summary,1.0405869100565237,0.0970319599268728,36OphA
19_summary,1.0405869100565237,0.0970319599268728,36OphA
20_summary,1.0405869100565237,0.0970319599268728,36OphA
21_summary,1.0405869100565237,0.0970319599268728,36OphA
22_summary,1.0405869100565237,0.0970319599268728,36OphA
23_summary,1.0405869100565237,0.0970319599268728,36OphA
24_summary,1.0405869100565237,0.0970319599268728,36OphA
25_summary,1.0405869100565237,0.0970319599268728,36OphA
26_summary,1.0405869100565237,0.0970319599268728,36OphA
27_summary,1.0405869100565237,0.0970319599268728,36OphA
28_summary,1.0405869100565237,0.0970319599268728,36OphA
29_summary,1.0405869100565237,0.0970319599268728,36OphA
30_summary,1.0405869100565237,0.0970319599268728,36OphA
31_summary,1.0405869100565237,0.0970319599268728,36OphA
32_summary,1.0405869100565237,0.0970319599268728,36OphA
33_summary,1.0405869100565237,0.0970319599268728,36OphA
34_summary,1.0405869100565237,0.0970319599268728,36OphA
35_summary,1.0405869100565237,0.0970319599268728,36OphA
36_summary,1.0405869100565237,0.0970319599268728,36OphA
37_summary,1.0405869100565237,0.0970319599268728,36OphA
38_summary,1.0405869100565237,0.0970319599268728,36OphA
39_summary,1.0405869100565237,0.0970319599268728,36OphA
40_summary,1.0405869100565237,0.0970319599268728,36OphA
41_summary,1.0405869100565237,0.0970319599268728,36OphA
42_summary,1.0405869100565237,0.0970319599268728,36OphA
43_summary,1.0405869100565237,0.0970319599268728,36OphA
44_summary,1.0405869100565237,0.0970319599268728,36OphA
45_summary,1.0405869100565237,0.0970319599268728,36OphA
46_summary,1.0405869100565237,0.0970319599268728,36OphA
47_summary,1.0405869100565237,0.0970319599268728,36OphA
48_summary,1.0405869100565237,0.0970319599268728,36OphA
49_summary,1.0405869100565237,0.0970319599268728,36OphA
50_summary,1.0405869100565237,0.0970319599268728,36OphA
51_summary,1.0405869100565237,0.0970319599268728,36OphA
52_summary,1.0405869100565237,0.0970319599268728,36OphA
53_summary,1.0405869100565237,0.0970319599268728,36OphA
54_summary,1.0405869100565237,0.0970319599268728,36OphA
55_summary,1.0405869100565237,0.0970319599268728,36OphA
56_summary,1.0405869100565237,0.0970319599268728,36OphA
57_summary,1.0405869100565237,0.0970319599268728,36OphA
58_summary,1.0405869100565237,0.0970319599268728,36OphA
59_summary,1.0405869100565237,0.0970319599268728,36OphA
60_summary,1.0405869100565237,0.0970319599268728,36OphA
61_summary,1.0405869100565237,0.0970319599268728,36OphA
62_summary,1.0405869100565237,0.0970319599268728,36OphA
63_summary,1.0405869100565237,0.0970319599268728,36OphA
64_summary,1.0405869100565237,0.0970319599268728,36OphA
65_summary,1.0405869100565237,0.0970319599268728,36OphA
66_summary,1.0405869100565237,0.0970319599268728,36OphA
67_summary,1.0405869100565237,0.0970319599268728,36OphA
68_summary,1.0405869100565237,0.0970319599268728,36OphA
69_summary,1.0405869100565237,0.0970319599268728,36OphA
70_summary,1.0405869100565237,0.0970319599268728,36OphA
71_summary,1.0405869100565237,0.0970319599268728,36OphA
72_summary,1.0405869100565237,0.0970319599268728,36OphA
73_summary,1.0405869100565237,0.0970319599268728,36OphA
74_summary,1.0405869100565237,0.0970319599268728,36OphA
75_summary,1.0405869100565237,0.0970319599268728,36OphA
76_summary,1.0405869100565237,0.0970319599268728,36OphA
77_summary,1.0405869100565237,0.0970319599268728,36OphA
78_summary,1.0405869100565237,0.0970319599268728,36OphA
79_summary,1.0405869100565237,0.0970319599268728,36OphA
80_summary,1.0405869100565237,0.0970319599268728,36OphA
81_summary,1.0405869100565237,0.0970319599268728,36OphA
82_summary,1.0405869100565237,0.0970319599268728,36OphA
83_summary,1.0405869100565237,0.0970319599268728,36OphA
84_summary,1.0405869100565237,0.0970319599268728,36OphA
85_summary,1.0405869100565237,0.0970319599268728,36OphA
86_summary,1.0405869100565237,0.0970319599268728,36OphA
87_summary,1.0405869100565237,0.0970319599268728,36OphA
88_summary,1.0405869100565237,0.0970319599268728,36OphA
89_summary,1.0405869100565237,0.0970319599268728,36OphA
90_summary,1.0405869100565237,0.0970319599268728,36OphA
91_summary,1.0405869100565237,0.0970319599268728,36OphA
92_summary,1.0405869100565237,0.0970319599268728,36OphA
93_summary,1.0405869100565237,0.0970319599268728,36OphA
94_summary,1.0405869100565237,0.0970319599268728,36OphA
95_summary,1.0405869100565237,0.0970319599268728,36OphA
96_summary,1.0405869100565237,0.0970319599268728,36OphA
97_summary,1.0405869100565237,0.0970319599268728,36OphA
98_summary,1.0405869100565237,0.0970319599268728,36OphA
99_summary,1.0405869100565237,0.0970319599268728,36OphA
100_summary,1.0405869100565237,0.0970319599268728,36OphA
101_summary,1.0405869100565237,0.0970319599268728,36OphA
